subject,sessionIndex,rep,Hold,Down-Down,Up-Down
Andy,3,2,0.145856142,0.153077841,0.007221699
Andy,3,3,0.161789179,0.211386442,0.049597263
Andy,3,4,0.154943943,0.223133087,0.068189144
Andy,3,5,0.144536495,0.164913654,0.020377159
Andy,3,6,0.157778025,0.178030729,0.020252705
Andy,3,7,0.145650387,0.129361391,-0.016288996
Andy,3,8,0.142018557,0.109059095,-0.032959461
Andy,3,9,0.180090666,0.26670742,0.086616755
Andy,3,10,0.145196676,0.170310497,0.025113821
Andy,4,1,0.131536961,0.178452253,0.046915293
Andy,4,2,0.162091494,0.099886179,-0.062205315
Andy,4,3,0.131781816,0.231468916,0.099687099
Andy,4,4,0.174952269,0.175457478,0.000505209
Andy,4,5,0.158872604,0.195219517,0.036346912
Andy,4,6,0.158239603,0.186579227,0.028339624
Andy,4,7,0.151534557,0.212645769,0.061111212
Andy,4,8,0.153717518,0.148135662,-0.005581856
Andy,4,9,0.165009022,0.174668789,0.009659767
Andy,4,10,0.157982349,0.148101091,-0.009881258
Andy,5,1,0.139264107,0.138695478,-0.000568628
Andy,5,2,0.133537292,0.140344381,0.006807089
Andy,5,3,0.160880089,0.203368187,0.042488098
Andy,5,4,0.122139454,0.165730476,0.043591022
Andy,5,5,0.138620377,0.201528072,0.062907696
Andy,5,6,0.137283564,0.167188406,0.029904842
Andy,5,7,0.158229589,0.188141346,0.029911757
Andy,5,8,0.151178837,0.148364782,-0.002814054
Andy,5,9,0.116369247,0.185377836,0.069008589
Andy,5,10,0.13451457,0.160744905,0.026230335
Andy,6,1,0.135444641,0.112455845,-0.022988796
Andy,6,2,0.143138885,0.133560658,-0.009578228
Andy,6,3,0.148238897,1.838368654,1.690129757
Andy,6,4,0.147714138,0.1910007,0.043286562
Andy,6,5,0.170761824,0.188276768,0.017514944
Andy,6,6,0.149602413,0.116340637,-0.033261776
Andy,6,7,0.140239,0.133918524,-0.006320477
Andy,6,8,0.157061338,0.128343582,-0.028717756
Andy,6,9,0.145171165,0.22520256,0.080031395
Andy,6,10,0.143857479,0.165931463,0.022073984
Andy,7,1,0.141745329,0.166863918,0.025118589
Andy,7,2,0.155118227,0.138602734,-0.016515493
Andy,7,3,0.157874107,0.161067247,0.00319314
Andy,7,4,0.161879063,0.21536994,0.053490877
Andy,7,5,0.158075571,0.204995394,0.046919823
Andy,7,6,0.168405771,0.16890192,0.000496149
Andy,7,7,0.145183325,0.213130236,0.067946911
Andy,7,8,0.172163248,0.176876068,0.00471282
Andy,7,9,0.187563419,0.259338856,0.071775436
Andy,7,10,0.171486139,0.170549154,-0.000936985
Andy,8,1,0.157970905,0.151922464,-0.006048441
Andy,8,2,0.157697201,0.164372683,0.006675482
Andy,8,3,0.161509752,0.230560303,0.06905055
Andy,8,4,0.159080505,0.145786285,-0.01329422
Andy,8,5,0.147675514,0.120999813,-0.026675701
Andy,8,6,0.137054443,0.153996468,0.016942024
Andy,8,7,0.121640921,0.158444643,0.036803722
Andy,8,8,0.141938448,0.096282244,-0.045656204
Andy,8,9,0.154976845,0.175974607,0.020997763
Andy,8,10,0.15154767,0.223065853,0.071518183
Andy,9,1,0.134725332,0.145445108,0.010719776
Andy,9,2,0.152745247,0.119331598,-0.033413649
Andy,9,3,0.151066542,0.20478034,0.053713799
Andy,9,4,0.137213707,0.1463871,0.009173393
Andy,9,5,0.132239342,0.11571312,-0.016526222
Andy,9,6,0.154717684,0.225577831,0.070860147
Andy,9,7,0.154962063,0.207390785,0.052428722
Andy,9,8,0.12862277,0.150087357,0.021464586
Andy,9,9,0.104655027,0.216942072,0.112287045
Andy,9,10,0.131076813,0.2622962,0.131219387
Andy,10,1,0.158717632,0.223483801,0.064766169
Andy,10,2,0.137953997,0.152038097,0.014084101
Andy,10,3,0.167924404,0.131557703,-0.036366701
Andy,10,4,0.152481318,0.115949392,-0.036531925
Andy,10,5,0.165778637,0.18070364,0.014925003
Andy,10,6,0.15779233,1.656511784,1.498719454
Andy,10,7,0.167283535,0.734545469,0.567261934
Andy,10,8,0.194488287,0.717249632,0.522761345
Andy,10,9,0.14794898,0.158344507,0.010395527
Andy,10,10,0.191317797,0.615705252,0.424387455
Andy,1,1,0.12209177,0.100096703,-0.021995068
Andy,1,2,0.120453835,0.088308096,-0.032145739
Andy,1,3,0.121442318,0.101697683,-0.019744635
Andy,1,4,0.108066797,0.114495754,0.006428957
Andy,1,5,0.11312151,0.08263731,-0.0304842
Andy,1,6,0.115420103,0.118183136,0.002763033
Andy,1,7,0.128231049,0.896733761,0.768502712
Andy,1,8,0.127612591,0.134420872,0.006808281
Andy,1,9,0.130814314,1.565634012,1.434819698
Andy,1,10,0.124789,0.108787537,-0.016001463
Andy,2,1,0.121082306,0.091538429,-0.029543877
Andy,2,2,0.154150486,0.154803753,0.000653267
Andy,2,3,0.173337936,0.149698257,-0.023639679
Andy,2,4,0.125354052,0.125785589,0.000431538
Andy,2,5,0.141837597,0.122614145,-0.019223452
Andy,2,6,0.128030539,0.118329048,-0.00970149
Andy,2,7,0.129094124,0.089605331,-0.039488792
Andy,2,8,0.139629364,0.098212957,-0.041416407
Andy,2,9,0.131166935,0.115056038,-0.016110897
Andy,2,10,0.13762188,0.14742732,0.009805441
Andy,3,1,0.137663126,0.14785552,0.010192394
Andy,3,2,0.130616188,0.121869802,-0.008746386
Andy,3,3,0.134622812,0.12819171,-0.006431103
Andy,3,4,0.118405342,0.095125675,-0.023279667
Andy,3,5,0.154446125,0.137759686,-0.01668644
Andy,3,6,0.204725027,0.141181231,-0.063543797
Andy,3,7,0.114493847,0.152516842,0.038022995
Andy,3,8,0.108558893,0.185643435,0.077084541
Andy,3,9,0.150980473,0.157653093,0.006672621
Andy,3,10,0.111120224,0.118798494,0.00767827
Andy,4,1,0.124843836,0.117884636,-0.0069592
Andy,4,2,0.134743452,0.151319027,0.016575575
Andy,4,3,0.139182329,0.12811923,-0.011063099
Andy,4,4,0.135090828,0.112051487,-0.023039341
Andy,4,5,0.15431571,0.111812592,-0.042503119
Andy,4,6,0.144963026,0.14541316,0.000450134
Andy,4,7,0.144150734,0.150660038,0.006509304
Andy,4,8,0.110912323,0.11420989,0.003297567
Andy,4,9,0.168866634,1.088186264,0.91931963
Andy,4,10,0.126688242,0.126191854,-0.000496387
Andy,5,1,0.135830402,0.135162115,-0.000668287
Andy,5,2,0.139230013,0.108434677,-0.030795336
Andy,5,3,0.130518913,0.154173851,0.023654938
Andy,5,4,0.100122452,0.124464989,0.024342537
Andy,5,5,0.198451519,0.164041281,-0.034410238
Andy,5,6,0.111170292,0.127085209,0.015914917
Andy,5,7,0.119465351,0.131484509,0.012019157
Andy,5,8,0.130721807,0.106928349,-0.023793459
Andy,5,9,0.097098351,0.122542381,0.025444031
Andy,5,10,0.16200304,0.183031082,0.021028042
Andy,6,1,0.134637356,0.588588953,0.453951597
Andy,6,2,0.133893251,0.097907066,-0.035986185
Andy,6,3,0.10468626,0.111677647,0.006991386
Andy,6,4,0.094124079,0.167785406,0.073661327
Andy,6,5,0.124814749,0.134518385,0.009703636
Andy,6,6,0.126554251,0.113328457,-0.013225794
Andy,6,7,0.118632317,0.119078875,0.000446558
Andy,6,8,0.124752522,0.135456085,0.010703564
Andy,6,9,0.154768229,0.105079412,-0.049688816
Andy,6,10,0.109906912,0.14167881,0.031771898
Andy,7,1,0.10882473,0.095258236,-0.013566494
Andy,7,2,0.11476779,0.125048637,0.010280848
Andy,7,3,0.138263702,0.108366966,-0.029896736
Andy,7,4,0.144753695,0.148406267,0.003652573
Andy,7,5,0.137733459,0.147772789,0.01003933
Andy,7,6,0.133162022,0.143873692,0.01071167
Andy,7,7,0.110763311,0.10827446,-0.002488852
Andy,7,8,0.117686033,0.118217468,0.000531435
Andy,7,9,0.11456728,0.101525307,-0.013041973
Andy,7,10,0.123858213,0.134747267,0.010889053
Andy,8,1,0.129307985,0.785867453,0.656559467
Andy,8,2,0.111335278,0.105308771,-0.006026506
Andy,8,3,0.104656458,0.098577738,-0.00607872
Andy,8,4,0.115833282,0.113217115,-0.002616167
Andy,8,5,0.089338303,0.219587326,0.130249023
Andy,8,6,0.129087687,0.109370708,-0.019716978
Andy,8,7,0.116573095,0.106770992,-0.009802103
Andy,8,8,0.121120214,0.127879381,0.006759167
Andy,8,9,0.141734838,0.94909668,0.807361841
Andy,8,10,0.161481857,0.178711653,0.017229795
Andy,9,1,0.131478548,0.107128859,-0.024349689
Andy,9,2,0.118099928,0.112144947,-0.005954981
Andy,9,3,0.161405087,0.158399105,-0.003005981
Andy,9,4,0.134837866,1.345149755,1.21031189
Andy,9,5,0.122315645,0.129610538,0.007294893
Andy,9,6,0.158036709,0.157487154,-0.000549555
Andy,9,7,0.137200832,0.621196032,0.483995199
Andy,9,8,0.127244949,0.137114286,0.009869337
Andy,9,9,0.12767148,0.146685362,0.019013882
Andy,9,10,0.18026185,0.63339901,0.453137159
Andy,10,1,0.118606806,2.556486368,2.437879562
Andy,10,2,0.101529837,0.224512815,0.122982979
Andy,10,3,0.147800446,0.55923748,0.411437035
Andy,10,4,0.147851706,0.176184654,0.028332949
Andy,10,5,0.153044701,1.147176743,0.994132042
Andy,10,6,0.12577033,0.069261789,-0.056508541
Andy,10,7,0.125252485,0.075969458,-0.049283028
Andy,10,8,0.131145716,0.072432756,-0.058712959
Andy,10,9,0.151400328,0.197135925,0.045735598
Andy,10,10,0.121876717,0.08860755,-0.033269167
Andy,1,1,0.128263235,0.085967302,-0.042295933
Andy,1,2,0.14449048,0.082396984,-0.062093496
Andy,1,3,0.135451555,0.082422972,-0.053028584
Andy,1,4,0.114266157,0.072555542,-0.041710615
Andy,1,5,0.125474215,0.08924675,-0.036227465
Andy,1,6,0.138345957,0.072517872,-0.065828085
Andy,1,7,0.111736774,0.04745388,-0.064282894
Andy,1,8,0.112333536,0.079000711,-0.033332825
Andy,1,9,0.115809202,0.059768677,-0.056040525
Andy,1,10,0.13803339,0.052443266,-0.085590124
Andy,2,1,0.136720181,0.056610107,-0.080110073
Andy,2,2,0.13801837,0.078015804,-0.060002565
Andy,2,3,0.125701904,0.075349808,-0.050352097
Andy,2,4,0.108711004,0.048745394,-0.059965611
Andy,2,5,0.114992142,0.065541506,-0.049450636
Andy,2,6,0.108691692,0.069143057,-0.039548635
Andy,2,7,0.138277531,0.099526405,-0.038751125
Andy,2,8,0.14269352,0.081166029,-0.061527491
Andy,2,9,0.132975817,0.068643093,-0.064332724
Andy,2,10,0.122339964,0.032927275,-0.089412689
Andy,3,1,0.131811857,0.0593822,-0.072429657
Andy,3,2,0.117257118,0.068429708,-0.04882741
Andy,3,3,0.109136581,0.06913209,-0.040004492
Andy,3,4,0.148052692,0.079378366,-0.068674326
Andy,3,5,0.165385723,0.159368277,-0.006017447
Andy,3,6,0.168680668,0.073409319,-0.095271349
Andy,3,7,0.117212772,0.084816694,-0.032396078
Andy,3,8,0.113963127,0.075636625,-0.038326502
Andy,3,9,0.151784897,0.15129447,-0.000490427
Andy,3,10,0.117872477,0.062154531,-0.055717945
Andy,4,1,0.127354622,0.088444471,-0.038910151
Andy,4,2,0.160993338,0.088685751,-0.072307587
Andy,4,3,0.135679722,0.079481125,-0.056198597
Andy,4,4,0.125978231,0.046332836,-0.079645395
Andy,4,5,0.164843082,0.075716496,-0.089126587
Andy,4,6,0.137877941,0.054844379,-0.083033562
Andy,4,7,0.131546259,0.0987041,-0.032842159
Andy,4,8,0.112479687,0.020171642,-0.092308044
Andy,4,9,0.129646301,0.146026134,0.016379833
Andy,4,10,0.138061762,0.052256823,-0.085804939
Andy,5,1,0.111818552,0.042537451,-0.069281101
Andy,5,2,0.125596523,0.079330444,-0.046266079
Andy,5,3,0.125405073,0.092548132,-0.032856941
Andy,5,4,0.117964506,0.094933987,-0.023030519
Andy,5,5,0.129962206,0.071459055,-0.058503151
Andy,5,6,0.131074905,0.099267721,-0.031807184
Andy,5,7,0.119358301,0.089526176,-0.029832125
Andy,5,8,0.115926504,0.076246738,-0.039679766
Andy,5,9,0.125167131,0.065907001,-0.05926013
Andy,5,10,0.15061903,0.17079401,0.02017498
Andy,6,1,0.109123707,0.066053391,-0.043070316
Andy,6,2,0.138602495,0.076615095,-0.0619874
Andy,6,3,0.092686653,0.072458506,-0.020228148
Andy,6,4,0.133689404,0.160097361,0.026407957
Andy,6,5,0.125865221,0.073940992,-0.051924229
Andy,6,6,0.142000198,0.079408407,-0.062591791
Andy,6,7,0.130314589,0.078227282,-0.052087307
Andy,6,8,0.124920368,0.071921587,-0.052998781
Andy,6,9,0.125218868,0.098597765,-0.026621103
Andy,6,10,0.144898653,0.062655926,-0.082242727
Andy,7,1,0.132533312,0.062616825,-0.069916487
Andy,7,2,0.132225752,0.075559139,-0.056666613
Andy,7,3,0.125011444,0.105228186,-0.019783258
Andy,7,4,0.149613619,0.168529987,0.018916368
Andy,7,5,0.141638994,0.115274668,-0.026364326
Andy,7,6,0.151577711,0.102554321,-0.04902339
Andy,7,7,0.145267725,0.092513561,-0.052754164
Andy,7,8,0.143690825,0.095120907,-0.048569918
Andy,7,9,0.142131567,0.105964899,-0.036166668
Andy,7,10,0.153292656,0.077259541,-0.076033115
Andy,8,1,0.140878916,0.111310959,-0.029567957
Andy,8,2,0.135375261,0.129010677,-0.006364584
Andy,8,3,0.151098728,0.095812082,-0.055286646
Andy,8,4,0.128760099,0.056185007,-0.072575092
Andy,8,5,0.148705482,0.099257469,-0.049448013
Andy,8,6,0.132373571,0.077933788,-0.054439783
Andy,8,7,0.121407986,0.095951319,-0.025456667
Andy,8,8,0.12474227,0.118236542,-0.006505728
Andy,8,9,0.117662907,0.104529142,-0.013133764
Andy,8,10,0.160917521,0.147981405,-0.012936115
Andy,9,1,0.127001047,0.11044693,-0.016554117
Andy,9,2,0.137983322,0.072304726,-0.065678596
Andy,9,3,0.170330524,0.114389181,-0.055941343
Andy,9,4,0.183615923,0.193784952,0.010169029
Andy,9,5,0.128984451,0.078552723,-0.050431728
Andy,9,6,0.135928631,0.124846697,-0.011081934
Andy,9,7,0.104835033,0.076145411,-0.028689623
Andy,9,8,0.147968292,0.072573423,-0.075394869
Andy,9,9,0.131183147,0.091728449,-0.039454699
Andy,9,10,0.07896018,0.059254646,-0.019705534
Andy,10,1,0.135560274,0.096021175,-0.039539099
Andy,10,2,0.124503613,0.114911079,-0.009592533
Andy,10,3,0.065740108,0.205930233,0.140190125
Andy,10,4,0.144052744,0.153957367,0.009904623
Andy,10,5,0.105644703,0.07856369,-0.027081013
Andy,10,6,0.138524771,0.125437975,-0.013086796
Andy,10,7,0.12796855,0.131437302,0.003468752
Andy,10,8,0.134188652,0.182753801,0.048565149
Andy,10,9,0.127827406,0.12500453,-0.002822876
Andy,10,10,0.125241518,0.122589827,-0.002651691
Andy,1,1,0.120441675,0.209371805,0.08893013
Andy,1,2,0.101188183,0.126066208,0.024878025
Andy,1,3,0.108598232,0.155842543,0.04724431
Andy,1,4,0.101937056,0.145692348,0.043755293
Andy,1,5,0.114210844,0.149135828,0.034924984
Andy,1,6,0.112012625,0.23506403,0.123051405
Andy,1,7,0.107188463,0.117782593,0.01059413
Andy,1,8,0.099473238,0.117337465,0.017864227
Andy,1,9,0.11202383,0.065909863,-0.046113968
Andy,1,10,0.116247416,0.20574522,0.089497805
Andy,2,1,0.136209726,0.24697876,0.110769033
Andy,2,2,0.108811378,0.137277842,0.028466463
Andy,2,3,0.129338264,0.103137255,-0.02620101
Andy,2,4,0.118704081,0.112675905,-0.006028175
Andy,2,5,0.141916513,0.10558629,-0.036330223
Andy,2,6,0.116137743,0.094068527,-0.022069216
Andy,2,7,0.127533674,0.145973206,0.018439531
Andy,2,8,0.137444496,0.107394457,-0.030050039
Andy,2,9,0.120685101,0.084695578,-0.035989523
Andy,2,10,0.118786812,0.142029524,0.023242712
Andy,3,1,0.135069847,0.112018108,-0.023051739
Andy,3,2,0.108681679,0.065700054,-0.042981625
Andy,3,3,0.129902601,0.129366875,-0.000535727
Andy,3,4,0.128331423,0.095559359,-0.032772064
Andy,3,5,0.124663115,0.175668478,0.051005363
Andy,3,6,0.149834394,0.088702202,-0.061132193
Andy,3,7,0.121626854,0.081970692,-0.039656162
Andy,3,8,0.111068964,0.139784098,0.028715134
Andy,3,9,0.131994963,0.09004879,-0.041946173
Andy,3,10,0.124895334,0.154920816,0.030025482
Andy,4,1,0.13233614,0.092927456,-0.039408684
Andy,4,2,0.145081758,0.115353584,-0.029728174
Andy,4,3,0.121878386,0.228536606,0.10665822
Andy,4,4,0.126696825,0.126225471,-0.000471354
Andy,4,5,0.158298016,0.145288229,-0.013009787
Andy,4,6,0.138426781,0.08940649,-0.04902029
Andy,4,7,0.131991386,0.05979681,-0.072194576
Andy,4,8,0.148609161,0.086098909,-0.062510252
Andy,4,9,0.141189575,0.099388838,-0.041800737
Andy,4,10,0.168515205,0.249696255,0.081181049
Andy,5,1,0.179387093,0.132688999,-0.046698093
Andy,5,2,0.11526227,0.109110594,-0.006151676
Andy,5,3,0.128952265,0.076930761,-0.052021503
Andy,5,4,0.12258482,0.072972536,-0.049612284
Andy,5,5,0.15092659,0.085063696,-0.065862894
Andy,5,6,0.118474483,0.065030098,-0.053444386
Andy,5,7,0.106406689,0.050145626,-0.056261063
Andy,5,8,0.128834009,0.085932493,-0.042901516
Andy,5,9,0.1119802,0.066088915,-0.045891285
Andy,5,10,0.095321655,0.132143497,0.036821842
Andy,6,1,0.105436087,0.043560028,-0.061876059
Andy,6,2,0.124922752,0.085814476,-0.039108276
Andy,6,3,0.115525246,0.219991922,0.104466677
Andy,6,4,0.140798092,0.135333776,-0.005464315
Andy,6,5,0.111121655,0.058361292,-0.052760363
Andy,6,6,0.119727612,0.102456808,-0.017270803
Andy,6,7,0.105455399,0.089070559,-0.01638484
Andy,6,8,0.115654707,0.075996637,-0.03965807
Andy,6,9,0.134570122,0.115022659,-0.019547462
Andy,6,10,0.122667551,0.092366934,-0.030300617
Andy,7,1,0.12517786,0.069422483,-0.055755377
Andy,7,2,0.106484413,0.047079563,-0.05940485
Andy,7,3,0.115581036,0.072553158,-0.043027878
Andy,7,4,0.135245085,0.118912697,-0.016332388
Andy,7,5,0.129256964,0.066102982,-0.063153982
Andy,7,6,0.118930578,0.082425117,-0.036505461
Andy,7,7,0.095782518,0.026583672,-0.069198847
Andy,7,8,0.121118784,0.04246974,-0.078649044
Andy,7,9,0.115818024,0.095751524,-0.0200665
Andy,7,10,0.122628927,0.060065746,-0.062563181
Andy,8,1,0.152729511,0.153286934,0.000557423
Andy,8,2,0.118187904,0.072170019,-0.046017885
Andy,8,3,0.125386,0.072036982,-0.053349018
Andy,8,4,0.138769627,0.099015474,-0.039754152
Andy,8,5,0.125424385,0.075775146,-0.049649239
Andy,8,6,0.13313055,0.077646255,-0.055484295
Andy,8,7,0.108100653,0.065885067,-0.042215586
Andy,8,8,0.135002613,0.069083691,-0.065918922
Andy,8,9,0.118405581,0.092198849,-0.026206732
Andy,8,10,0.11191535,0.075362921,-0.036552429
Andy,9,1,0.122153521,0.062528849,-0.059624672
Andy,9,2,0.116973877,0.069288492,-0.047685385
Andy,9,3,0.141402721,0.195371628,0.053968906
Andy,9,4,0.127730608,0.248070955,0.120340347
Andy,9,5,0.115911961,0.052850723,-0.063061237
Andy,9,6,0.132385492,0.099069357,-0.033316135
Andy,9,7,0.107844591,0.129414558,0.021569967
Andy,9,8,0.12855792,0.0922122,-0.03634572
Andy,9,9,0.118639946,0.102408409,-0.016231537
Andy,9,10,0.128433466,0.069279671,-0.059153795
Andy,10,1,0.122043371,0.089088678,-0.032954693
Andy,10,2,0.122151613,0.079029322,-0.043122292
Andy,10,3,0.125089884,0.085561275,-0.039528608
Andy,10,4,0.138023853,0.095316648,-0.042707205
Andy,10,5,0.119215727,0.079569817,-0.03964591
Andy,10,6,0.114989042,0.092213631,-0.022775412
Andy,10,7,0.125616074,0.866575718,0.740959644
Andy,10,8,0.110746145,0.187451839,0.076705694
Andy,10,9,0.108356714,0.135417938,0.027061224
Andy,10,10,0.111120462,0.13845849,0.027338028
Andy,1,1,0.116911173,0.165437222,0.048526049
Andy,1,2,0.098423719,0.130661488,0.032237768
Andy,1,3,0.118759155,0.146549702,0.027790546
Andy,1,4,0.096299887,0.122579813,0.026279926
Andy,1,5,0.121196508,0.230113029,0.108916521
Andy,1,6,0.119771242,0.173671484,0.053900242
Andy,1,7,0.12438488,0.137153387,0.012768507
Andy,1,8,0.129506111,0.15634346,0.026837349
Andy,1,9,-4.234345436,0.133391142,-0.002661943
Andy,1,10,0.122621298,0.158820152,0.036198854
Andy,2,1,0.071953297,0.583356142,0.511402845
Andy,2,2,0.112008095,0.114575148,0.002567053
Andy,2,3,0.11567831,0.39340353,0.27772522
Andy,2,4,0.108742952,0.418765545,0.310022593
Andy,2,5,0.124749899,0.153990269,0.02924037
Andy,2,6,0.114695072,0.124834538,0.010139465
Andy,2,7,0.104079723,0.132481337,0.028401613
Andy,2,8,0.128251314,0.183420897,0.055169582
Andy,2,9,0.107863426,0.123851061,0.015987635
Andy,2,10,0.118342161,0.196459532,0.078117371
Andy,3,1,-2.577501297,0.112476349,-0.021065474
Andy,3,2,0.121866226,0.144472122,0.022605896
Andy,3,3,0.124103785,0.147144079,0.023040295
Andy,3,4,0.121656418,0.162858248,0.04120183
Andy,3,5,0.095503092,0.340505362,0.24500227
Andy,3,6,0.107013702,0.110269547,0.003255844
Andy,3,7,0.112892389,0.139966965,0.027074575
Andy,3,8,0.108201265,0.12933898,0.021137714
Andy,3,9,0.127942085,0.135059357,0.007117271
Andy,3,10,0.111053467,0.140875578,0.029822111
Andy,4,1,0.108688354,0.146845102,0.038156748
Andy,4,2,0.122517109,0.143611193,0.021094084
Andy,4,3,0.117628098,0.157350063,0.039721966
Andy,4,4,0.104407787,0.115283012,0.010875225
Andy,4,5,-2.932157278,0.109290361,-0.002935171
Andy,4,6,0.134405851,0.137920856,0.003515005
Andy,4,7,0.144307852,0.419928074,0.275620222
Andy,4,8,0.111730814,0.139261961,0.027531147
Andy,4,9,0.123839617,0.154692411,0.030852795
Andy,4,10,0.111671209,0.159706116,0.048034906
Andy,5,1,0.14124155,0.166258812,0.025017262
Andy,5,2,-3.350176573,0.112788677,0.000453949
Andy,5,3,0.138072014,0.145927429,0.007855415
Andy,5,4,-2.7685709,0.135459423,-0.002744913
Andy,5,5,0.121886969,0.132134438,0.010247469
Andy,5,6,0.109392405,0.12398839,0.014595985
Andy,5,7,0.101864815,0.342485189,0.240620375
Andy,5,8,0.1117661,0.122118711,0.010352612
Andy,5,9,0.098605633,0.131867886,0.033262253
Andy,5,10,0.091648579,0.120190382,0.028541803
Andy,6,1,0.127830505,0.170244217,0.042413712
Andy,6,2,0.092307091,0.13801384,0.045706749
Andy,6,3,0.131293297,0.141309738,0.010016441
Andy,6,4,0.109323025,0.342098475,0.23277545
Andy,6,5,0.109058619,0.906703711,0.797645092
Andy,6,6,0.100091696,0.307720423,0.207628727
Andy,6,7,0.115013838,0.139501095,0.024487257
Andy,6,8,0.094576359,0.153156042,0.058579683
Andy,6,9,0.124531269,0.192245483,0.067714214
Andy,6,10,0.112072706,0.119121075,0.007048368
Andy,7,1,0.111673594,0.153020382,0.041346788
Andy,7,2,0.115722895,0.125904799,0.010181904
Andy,7,3,0.184232235,0.243329287,0.059097052
Andy,7,4,0.128273249,0.21047473,0.082201481
Andy,7,5,0.125664473,0.203546524,0.077882051
Andy,7,6,0.105860949,0.236710548,0.1308496
Andy,7,7,0.118858576,0.158159256,0.03930068
Andy,7,8,0.124751091,0.228247404,0.103496313
Andy,7,9,0.091435909,0.138968468,0.047532558
Andy,7,10,0.128697634,0.152364254,0.02366662
Andy,8,1,0.123962164,0.134834766,0.010872602
Andy,8,2,0.126431227,0.193886757,0.06745553
Andy,8,3,0.109808207,0.142746925,0.032938719
Andy,8,4,0.115249634,0.16789484,0.052645206
Andy,8,5,0.12840414,0.186661243,0.058257103
Andy,8,6,0.141743422,0.198987961,0.057244539
Andy,8,7,-6.014369249,0.125093699,-0.006056547
Andy,8,8,0.147992373,0.44710803,0.299115658
Andy,8,9,0.121625423,0.129232883,0.00760746
Andy,8,10,0.111947298,0.229727983,0.117780685
Andy,9,1,0.128397703,0.140227556,0.011829853
Andy,9,2,0.117642403,0.131844521,0.014202118
Andy,9,3,0.124506474,0.654161692,0.529655218
Andy,9,4,-3.783247948,0.135862112,-0.006155729
Andy,9,5,-3.608248949,0.129174232,-0.002785921
Andy,9,6,0.121754408,0.191568613,0.069814205
Andy,9,7,0.124681711,0.172239065,0.047557354
Andy,9,8,0.111763716,0.128550529,0.016786814
Andy,9,9,0.111341238,0.147618532,0.036277294
Andy,9,10,0.137372255,0.147954226,0.01058197
Andy,10,1,0.141287804,0.151941776,0.010653973
Andy,10,2,0.12631917,0.50696969,0.38065052
